,Sentence #,Word,Tag
1562,114,i,O
1563,114,can,O
1564,115,leon,B
1565,115,is,I
1566,115,an,O
1567,115,east,O
1568,115,village,O
1569,115,gem,O
1570,115,casual,O
1571,115,but,O
1572,115,hip,O
1573,115,with,O
1574,115,well,O
1575,115,prepared,O
1576,115,basic,O
1577,115,french,B
1578,115,bistro,I
1579,115,fare,I
1580,115,good,O
1581,115,specials,B
1582,115,a,B
1583,115,warm,O
1584,115,and,O
1585,115,lively,O
1586,115,atmosphere,B
1587,116,my,O
1588,116,wife,O
1589,116,and,O
1590,116,i,O
1591,116,always,O
1592,116,enjoy,O
1593,116,the,O
1594,116,young,O
1595,116,not,O
1596,116,always,O
1597,116,well,O
1598,116,trained,O
1599,116,but,O
1600,116,nevertheless,O
1601,116,friendly,O
1602,116,staff,B
1603,116,all,O
1604,116,of,O
1605,116,whom,O
1606,116,have,O
1607,116,a,B
1608,116,story,O
1609,117,sit,O
1610,117,outside,O
1611,117,in,O
1612,117,the,O
1613,117,warm,O
1614,117,weather,O
1615,117,inside,O
1616,117,for,O
1617,117,cozy,O
1618,117,winter,O
1619,118,decent,O
1620,118,wine,I
1621,118,at,O
1622,118,reasonable,O
1623,118,prices,O
1624,119,have,O
1625,119,been,O
1626,119,dozens,O
1627,119,of,O
1628,119,times,O
1629,119,and,O
1630,119,never,O
1631,119,failed,O
1632,119,to,O
1633,119,enjoy,O
1634,119,the,O
1635,119,experience,O
1636,120,our,O
1637,120,teenage,O
1638,120,kids,O
1639,120,love,O
1640,120,it,O
1641,120,too,O
1642,121,everytime,O
1643,121,i,B
1644,121,decide,O
1645,121,to,O
1646,121,try,O
1647,121,another,O
1648,121,place,O
1649,121,on,O
1650,121,the,O
1651,121,ues,O
1652,121,i,O
1653,121,get,O
1654,121,angry,O
1655,121,that,O
1656,121,i,O
1657,121,didnt,O
1658,121,just,O
1659,121,go,O
1660,121,to,O
1661,121,zucchero,B
1662,121,pomodori,I
1663,122,this,O
1664,122,is,O
1665,122,by,O
1666,122,far,O
1667,122,my,O
1668,122,favorite,O
1669,122,place,B
1670,122,in,O
1671,122,the,O
1672,122,neighborhood,O
1673,123,the,O
1674,123,service,I
1675,123,is,O
1676,123,excellent,O
1677,123,the,O
1678,123,decor,B
1679,123,is,O
1680,123,great,O
1681,123,and,O
1682,123,the,O
1683,123,food,B
1684,123,is,O
1685,123,delicious,O
1686,123,and,O
1687,123,comes,O
1688,123,in,O
1689,123,large,O
1690,123,portions,B
1691,124,youll,O
1692,124,pay,O
1693,124,at,O
1694,124,least,O
1695,124,double,O
1696,124,at,O
1697,124,any,O
1698,124,other,O
1699,124,italian,O
1700,124,restaurant,O
1701,124,in,O
1702,124,the,O
1703,124,city,O
1704,124,and,O
1705,124,most,O
1706,124,still,O
1707,124,dont,O
1708,124,compare,O
1709,125,im,O
1710,125,partial,O
1711,125,to,O
1712,125,the,O
1713,125,gnocchi,B
1714,126,this,O
1715,126,place,I
1716,126,is,O
1717,126,incredibly,O
1718,126,tiny,O
1719,127,they,O
1720,127,refuse,O
1721,127,to,O
1722,127,seat,O
1723,127,parties,O
1724,127,of,O
1725,127,3,O
1726,127,or,O
1727,127,more,O
1728,127,on,O
1729,127,weekends,O
1730,128,the,O
1731,128,hostess,I
1732,128,is,O
1733,128,rude,O
1734,128,to,O
1735,128,the,O
1736,128,point,O
1737,128,of,O
1738,128,being,O
1739,128,offensive,O
1740,129,the,O
1741,129,food,I
1742,129,was,O
1743,129,bland,O
1744,129,oily,O
1745,130,i,O
1746,130,just,O
1747,130,dont,O
1748,130,understand,O
1749,130,all,O
1750,130,the,O
1751,130,hype,O
1752,131,we,O
1753,131,went,O
1754,131,to,O
1755,131,ino,O
1756,131,for,O
1757,131,valentines,O
1758,132,we,O
1759,132,have,O
1760,132,been,O
1761,132,to,O
1762,132,this,O
1763,132,place,O
1764,132,many,O
1765,132,times,O
1766,132,and,O
1767,132,always,O
1768,132,have,O
1769,132,great,O
1770,132,food,B
1771,132,wine,B
1772,132,and,O
1773,132,service,B
1774,133,we,O
1775,133,were,O
1776,133,worried,O
1777,133,we,O
1778,133,would,O
1779,133,have,O
1780,133,trouble,O
1781,133,getting,O
1782,133,in,O
1783,133,but,O
1784,133,somehow,O
1785,133,managed,O
1786,133,to,O
1787,133,have,O
1788,133,a,B
1789,133,short,O
1790,133,wait,B
1791,134,as,B
1792,134,always,O
1793,134,we,O
1794,134,had,O
1795,134,a,B
1796,134,great,O
1797,134,glass,B
1798,134,of,I
1799,134,wine,I
1800,134,while,O
1801,134,we,O
1802,134,waited,O
1803,135,when,O
1804,135,we,O
1805,135,sat,O
1806,135,we,O
1807,135,got,O
1808,135,great,O
1809,135,and,O
1810,135,fast,O
1811,135,service,B
1812,136,the,O
1813,136,people,I
1814,136,that,O
1815,136,work,O
1816,136,there,O
1817,136,are,O
1818,136,always,O
1819,136,so,O
1820,136,friendly,O
1821,136,you,O
1822,136,forget,O
1823,136,you,O
1824,136,are,O
1825,136,in,O
1826,136,new,O
1827,136,york,O
1828,136,sometimes,O
1829,137,make,O
1830,137,sure,O
1831,137,you,O
1832,137,try,O
1833,137,this,O
1834,137,place,B
1835,137,as,O
1836,137,often,O
1837,137,as,O
1838,137,you,O
1839,137,can,O
1840,138,this,O
1841,138,is,O
1842,138,a,B
1843,138,fun,O
1844,138,restaurant,B
1845,138,to,O
1846,138,go,O
1847,138,to,O
1848,139,the,O
1849,139,pizza,I
1850,139,is,O
1851,139,yummy,O
1852,139,and,O
1853,139,i,B
1854,139,like,O
1855,139,the,O
1856,139,atmoshpere,B
1857,140,but,O
1858,140,the,O
1859,140,pizza,B
1860,140,is,O
1861,140,way,O
1862,140,to,O
1863,140,expensive,O
1864,141,a,O
1865,141,large,O
1866,141,is,O
1867,141,20,O
1868,141,and,O
1869,141,toppings,O
1870,141,are,O
1871,141,about,O
1872,141,3,O
1873,141,each,O
1874,142,i,O
1875,142,went,O
1876,142,there,O
1877,142,for,O
1878,142,lunch,B
1879,142,and,O
1880,142,it,O
1881,142,was,O
1882,142,not,O
1883,142,as,O
1884,142,good,O
1885,142,as,O
1886,142,i,O
1887,142,expected,O
1888,142,from,O
1889,142,the,O
1890,142,reviews,O
1891,142,i,O
1892,142,read,O
1893,143,sauce,B
1894,143,was,O
1895,143,watery,O
1896,143,and,O
1897,143,the,O
1898,143,food,B
1899,143,didnt,O
1900,143,have,O
1901,143,much,O
1902,143,flavor,O
1903,144,if,O
1904,144,you,O
1905,144,like,O
1906,144,the,O
1907,144,food,O
1908,144,and,O
1909,144,the,O
1910,144,value,O
1911,144,you,O
1912,144,get,O
1913,144,from,O
1914,144,some,O
1915,144,of,O
1916,144,chinatown,O
1917,144,restaurants,O
1918,144,this,O
1919,144,is,O
1920,144,not,O
1921,144,the,O
1922,144,place,O
1923,144,for,O
1924,144,you,O
1925,145,i,O
1926,145,dont,O
1927,145,think,O
1928,145,i,O
1929,145,would,O
1930,145,go,O
1931,145,again,O
1932,146,this,O
1933,146,place,I
1934,146,is,O
1935,146,great,O
1936,147,i,O
1937,147,had,O
1938,147,a,O
1939,147,huge,O
1940,147,group,O
1941,147,for,O
1942,147,my,O
1943,147,birthday,O
1944,147,and,O
1945,147,we,O
1946,147,were,O
1947,147,well,O
1948,147,taken,O
1949,147,care,O
1950,147,of,O
1951,148,the,O
1952,148,waitress,I
1953,148,was,O
1954,148,very,O
1955,148,patient,O
1956,148,with,O
1957,148,us,O
1958,148,and,O
1959,148,the,O
1960,148,food,B
1961,148,is,O
1962,148,phenomenal,O
1963,149,service,B
1964,149,was,O
1965,149,prompt,O
1966,149,friendly,O
1967,149,and,O
1968,149,great,O
1969,150,slightly,O
1970,150,on,O
1971,150,the,O
1972,150,pricey,O
1973,150,side,O
1974,150,but,O
1975,150,worth,O
1976,150,it,O
1977,151,great,O
1978,151,pizza,I
1979,151,and,O
1980,151,fantastic,O
1981,151,service,B
1982,152,there,O
1983,152,was,O
1984,152,a,B
1985,152,small,O
1986,152,wait,B
1987,152,but,O
1988,152,shorter,O
1989,152,than,O
1990,152,i,B
1991,152,expected,O
1992,153,located,O
1993,153,at,O
1994,153,the,O
1995,153,end,O
1996,153,of,O
1997,153,a,O
1998,153,magnificent,O
1999,153,block,B
2000,154,very,O
2001,154,cozy,O
2002,154,and,O
2003,154,warm,O
2004,154,inside,O
2005,155,i,O
2006,155,will,O
2007,155,be,O
2008,155,back,O
2009,156,this,O
2010,156,is,O
2011,156,the,O
2012,156,best,O
2013,156,sushi,B
2014,156,in,O
2015,156,new,O
2016,156,york,O
2017,156,city,O
2018,156,hands,O
2019,156,down,O
2020,157,the,O
2021,157,place,I
2022,157,is,O
2023,157,small,O
2024,157,and,O
2025,157,cramped,O
2026,157,but,O
2027,157,the,O
2028,157,food,B
2029,157,is,O
2030,157,fantastic,O
2031,158,get,O
2032,158,the,O
2033,158,tuna,B
2034,158,of,I
2035,158,gari,I
2036,159,the,O
2037,159,one,O
2038,159,on,O
2039,159,the,O
2040,159,east,O
2041,159,side,O
2042,159,is,O
2043,159,much,O
2044,159,better,O
2045,159,than,O
2046,159,the,O
2047,159,one,O
2048,159,on,O
2049,159,the,O
2050,159,west,O
2051,159,side,O
2052,160,planet,B
2053,160,thailand,I
2054,160,has,O
2055,160,always,O
2056,160,been,O
2057,160,a,B
2058,160,hit,O
2059,160,with,O
2060,160,me,O
2061,160,i,B
2062,160,go,O
2063,160,there,O
2064,160,usually,O
2065,160,for,O
2066,160,the,O
2067,160,sushi,B
2068,160,which,O
2069,160,is,O
2070,160,great,O
2071,160,the,O
2072,160,thai,B
2073,160,food,I
2074,160,is,O
2075,160,excellent,O
2076,160,too,O
2077,161,with,O
2078,161,the,O
2079,161,great,O
2080,161,variety,O
2081,161,on,O
2082,161,the,O
2083,161,menu,B
2084,161,i,O
2085,161,eat,O
2086,161,here,O
2087,161,often,O
2088,161,and,O
2089,161,never,O
2090,161,get,O
2091,161,bored,O
2092,162,the,O
2093,162,atmosphere,I
2094,162,isnt,O
2095,162,the,O
2096,162,greatest,O
2097,162,but,O
2098,162,i,O
2099,162,suppose,O
2100,162,thats,O
2101,162,how,O
2102,162,they,O
2103,162,keep,O
2104,162,the,O
2105,162,prices,O
2106,162,down,O
2107,163,its,O
2108,163,all,O
2109,163,about,O
2110,163,the,O
2111,163,food,B
2112,164,i,O
2113,164,went,O
2114,164,there,O
2115,164,with,O
2116,164,my,O
2117,164,friend,O
2118,164,last,O
2119,164,saturday,O
2120,165,first,O
2121,165,it,O
2122,165,took,O
2123,165,us,O
2124,165,a,B
2125,165,long,O
2126,165,time,O
2127,165,to,O
2128,165,find,O
2129,165,the,O
2130,165,place,B
2131,166,we,O
2132,166,were,O
2133,166,tired,O
2134,166,and,O
2135,166,cold,O
2136,166,when,O
2137,166,we,O
2138,166,got,O
2139,166,to,O
2140,166,the,O
2141,166,restaurant,O
2142,166,then,O
2143,166,we,O
2144,166,sat,O
2145,166,down,O
2146,166,to,O
2147,166,begin,O
2148,166,ordering,O
2149,166,appetizers,O
2150,167,but,O
2151,167,when,O
2152,167,we,O
2153,167,looked,O
2154,167,at,O
2155,167,the,O
2156,167,menu,B
2157,167,there,O
2158,167,werent,O
2159,167,a,O
2160,167,lot,O
2161,167,of,O
2162,167,choices,O
2163,167,most,O
2164,167,of,O
2165,167,them,O
2166,167,were,O
2167,167,dumplings,O
2168,167,in,O
2169,167,the,O
2170,167,appetizer,O
2171,167,section,O
2172,168,then,O
2173,168,we,O
2174,168,ordered,O
2175,168,a,O
2176,168,dinosaur,O
2177,168,rolls,O
2178,168,and,O
2179,168,white,O
2180,168,tuna,O
2181,168,sashimi,O
2182,169,those,O
2183,169,rolls,I
2184,169,were,O
2185,169,big,O
2186,169,but,O
2187,169,not,O
2188,169,good,O
2189,169,and,O
2190,169,sashimi,B
2191,169,wasnt,O
2192,169,fresh,O
2193,170,they,O
2194,170,were,O
2195,170,dry,O
2196,170,and,O
2197,170,disgusting,O
2198,170,i,O
2199,170,didnt,O
2200,170,even,O
2201,170,finish,O
2202,170,my,O
2203,170,first,O
2204,170,piece,O
2205,171,hurleys,O
2206,171,is,O
2207,171,like,O
2208,171,cheers,O
2209,171,where,O
2210,171,everyone,O
2211,171,knows,O
2212,171,your,O
2213,171,name,O
2214,171,and,O
2215,171,they,O
2216,171,are,O
2217,171,actually,O
2218,171,glad,O
2219,171,you,O
2220,171,came,O
2221,172,try,O
2222,172,the,O
2223,172,crunchy,B
2224,172,tuna,I
2225,172,it,O
2226,172,is,O
2227,172,to,O
2228,172,die,O
2229,172,for,O
2230,173,try,O
2231,173,everything,O
2232,173,for,O
2233,173,that,O
2234,173,matter,O
2235,173,it,O
2236,173,is,O
2237,173,all,O
2238,173,good,O
2239,174,i,O
2240,174,have,O
2241,174,been,O
2242,174,going,O
2243,174,there,O
2244,174,since,O
2245,174,it,O
2246,174,opened,O
2247,174,and,O
2248,174,i,O
2249,174,cant,O
2250,174,get,O
2251,174,enough,O
2252,175,first,O
2253,175,went,O
2254,175,here,O
2255,175,to,O
2256,175,enjoy,O
2257,175,their,O
2258,175,garden,B
2259,175,terrace,I
2260,176,the,O
2261,176,food,I
2262,176,was,O
2263,176,amazing,O
2264,176,and,O
2265,176,the,O
2266,176,service,B
2267,176,was,O
2268,176,prompt,O
2269,176,and,O
2270,176,helpful,O
2271,176,but,O
2272,176,not,O
2273,176,overbearing,O
2274,176,or,O
2275,176,rushed,O
2276,177,the,O
2277,177,steak,I
2278,177,tartare,I
2279,177,is,O
2280,177,a,B
2281,177,great,O
2282,177,bet,O
2283,177,they,O
2284,177,fix,O
2285,177,it,O
2286,177,for,O
2287,177,you,O
2288,177,at,O
2289,177,the,O
2290,177,table,O
2291,178,admittedly,O
2292,178,some,O
2293,178,nights,O
2294,178,inside,O
2295,178,the,O
2296,178,restaurant,B
2297,178,were,O
2298,178,rather,O
2299,178,warm,O
2300,178,but,O
2301,178,the,O
2302,178,open,B
2303,178,kitchen,I
2304,178,is,O
2305,178,part,O
2306,178,of,O
2307,178,the,O
2308,178,charm,O
2309,179,great,O
2310,179,wine,I
2311,179,selection,I
2312,179,gigondas,B
2313,179,is,O
2314,179,worth,O
2315,179,the,O
2316,179,price,O
2317,179,and,O
2318,179,the,O
2319,179,house,B
2320,179,champagne,I
2321,179,is,O
2322,179,a,B
2323,179,great,O
2324,179,value,O
2325,180,it,O
2326,180,may,O
2327,180,be,O
2328,180,a,O
2329,180,bit,O
2330,180,packed,O
2331,180,on,O
2332,180,weekends,O
2333,180,but,O
2334,180,the,O
2335,180,vibe,O
2336,180,is,O
2337,180,good,O
2338,180,and,O
2339,180,it,O
2340,180,is,O
2341,180,the,O
2342,180,best,O
2343,180,french,O
2344,180,food,O
2345,180,you,O
2346,180,will,O
2347,180,find,O
2348,180,in,O
2349,180,the,O
2350,180,area,O
2351,181,have,O
2352,181,recommended,O
2353,181,the,O
2354,181,place,B
2355,181,to,O
2356,181,friends,O
2357,181,always,O
2358,181,gets,O
2359,181,good,O
2360,181,response,O
2361,182,pizza,B
2362,182,the,O
2363,182,only,O
2364,182,pizza,O
2365,182,in,O
2366,182,nyc,O
2367,182,that,O
2368,182,should,O
2369,182,not,O
2370,182,have,O
2371,182,additional,O
2372,182,toppings,O
2373,182,the,O
2374,182,crust,B
2375,182,tastes,O
2376,182,like,O
2377,182,the,O
2378,182,best,O
2379,182,freshly,O
2380,182,baked,O
2381,182,bread,O
2382,183,veal,O
2383,183,parmigana,O
2384,183,better,O
2385,183,than,O
2386,183,patsys,O
2387,184,much,O
2388,184,more,O
2389,184,reasonably,O
2390,184,priced,O
2391,184,too,O
2392,185,i,O
2393,185,take,O
2394,185,all,O
2395,185,my,O
2396,185,nyc,O
2397,185,guests,O
2398,185,to,O
2399,185,vts,O
2400,186,not,O
2401,186,sure,O
2402,186,where,O
2403,186,the,O
2404,186,previous,O
2405,186,reviewer,O
2406,186,lonk,O
2407,186,dined,O
2408,186,but,O
2409,186,saul,O
2410,186,is,O
2411,186,in,O
2412,186,a,O
2413,186,great,O
2414,186,neighborhood,B
2415,186,and,O
2416,186,has,O
2417,186,great,O
2418,186,food,B
2419,187,ive,O
2420,187,been,O
2421,187,there,O
2422,187,three,O
2423,187,times,O
2424,187,and,O
2425,187,have,O
2426,187,always,O
2427,187,had,O
2428,187,wonderful,O
2429,187,experiences,O
2430,188,id,O
2431,188,highly,O
2432,188,recommend,O
2433,188,it,O
2434,188,for,O
2435,188,a,O
2436,188,special,O
2437,188,occasion,O
2438,188,it,O
2439,188,provides,O
2440,188,and,O
2441,188,intimate,O
2442,188,setting,B
2443,188,and,O
2444,188,nice,O
2445,188,service,B
2446,189,im,O
2447,189,not,O
2448,189,sure,O
2449,189,where,O
2450,189,the,O
2451,189,other,O
2452,189,reviewers,O
2453,189,ate,O
2454,189,but,O
2455,189,it,O
2456,189,seems,O
2457,189,as,O
2458,189,if,O
2459,189,we,O
2460,189,visited,O
2461,189,two,O
2462,189,different,O
2463,189,restaurants,O
2464,189,because,O
2465,189,my,O
2466,189,friends,O
2467,189,and,O
2468,189,i,B
2469,189,all,O
2470,189,enjoy,O
2471,189,mizu,B
2472,189,very,O
2473,189,much,O
2474,189,and,O
2475,189,were,O
2476,189,repeat,O
2477,189,customers,O
2478,190,even,O
2479,190,after,O
2480,190,they,O
2481,190,overcharged,O
2482,190,me,O
2483,190,the,O
2484,190,last,O
2485,190,time,O
2486,190,i,O
2487,190,was,O
2488,190,there,O
2489,191,make,O
2490,191,sure,O
2491,191,you,O
2492,191,have,O
2493,191,the,O
2494,191,spicy,B
2495,191,scallop,I
2496,191,roll,I
2497,192,its,O
2498,192,delicious,O
2499,193,moules,B
2500,193,were,O
2501,193,excellent,O
2502,193,lobster,B
2503,193,ravioli,I
2504,193,was,O
2505,193,very,O
2506,193,salty,O
2507,194,took,O
2508,194,my,O
2509,194,mom,O
2510,194,for,O
2511,194,mothers,O
2512,194,day,O
2513,194,and,O
2514,194,the,O
2515,194,maitre,B
2516,194,d,I
2517,194,was,O
2518,194,pretty,O
2519,194,rude,O
2520,195,told,O
2521,195,us,O
2522,195,to,O
2523,195,sit,O
2524,195,anywhere,O
2525,195,and,O
2526,195,when,O
2527,195,we,O
2528,195,sat,O
2529,195,he,O
2530,195,said,O
2531,195,the,O
2532,195,table,O
2533,195,was,O
2534,195,reserved,O
2535,196,stepped,O
2536,196,on,O
2537,196,my,O
2538,196,foot,O
2539,196,on,O
2540,196,the,O
2541,196,second,O
2542,196,time,O
2543,196,he,O
2544,196,reached,O
2545,196,over,O
2546,196,me,O
2547,196,to,O
2548,196,adjust,O
2549,196,lighting,O
2550,197,tiny,O
2551,197,dessert,I
2552,197,was,O
2553,197,8,O
2554,197,00,O
2555,197,just,O
2556,197,plain,O
2557,197,overpriced,O
2558,197,for,O
2559,197,what,O
2560,197,it,O
2561,197,is,O
2562,198,the,O
2563,198,drinks,I
2564,198,are,O
2565,198,always,O
2566,198,welll,O
2567,198,made,O
2568,198,and,O
2569,198,wine,B
2570,198,selection,I
2571,198,is,O
2572,198,fairly,O
2573,198,priced,O
2574,199,try,O
2575,199,their,O
2576,199,chefs,O
2577,199,specials,B
2578,199,they,O
2579,199,are,O
2580,199,to,O
2581,199,die,O
2582,199,for,O
2583,200,service,B
2584,200,is,O
2585,200,not,O
2586,200,exactly,O
2587,200,five,O
2588,200,star,O
2589,200,but,O
2590,200,thats,O
2591,200,not,O
2592,200,really,O
2593,200,a,O
2594,200,big,O
2595,200,deal,O
2596,201,downstairs,B
2597,201,lounge,I
2598,201,is,O
2599,201,always,O
2600,201,a,B
2601,201,good,O
2602,201,attraction,O
2603,202,ragas,O
2604,202,is,O
2605,202,a,B
2606,202,romantic,O
2607,202,cozy,O
2608,202,restaurant,O
2609,203,the,O
2610,203,exotic,I
2611,203,food,I
2612,203,is,O
2613,203,beautifully,O
2614,203,presented,O
2615,203,and,O
2616,203,is,O
2617,203,a,O
2618,203,delight,O
2619,203,in,O
2620,203,delicious,O
2621,203,combinations,O
2622,204,it,O
2623,204,is,O
2624,204,also,O
2625,204,extremely,O
2626,204,well,O
2627,204,priced,O
2628,205,the,O
2629,205,staff,I
2630,205,is,O
2631,205,incredibly,O
2632,205,helpful,O
2633,205,and,O
2634,205,attentive,O
2635,206,the,O
2636,206,bar,I
2637,206,is,O
2638,206,very,O
2639,206,well,O
2640,206,stocked,O
2641,206,with,O
2642,206,interesting,O
2643,206,beers,B
2644,206,and,O
2645,206,well,O
2646,206,priced,O
2647,206,wines,B
2648,207,this,O
2649,207,is,O
2650,207,one,O
2651,207,of,O
2652,207,my,O
2653,207,favorite,O
2654,207,restaurants,O
2655,207,and,O
2656,207,it,O
2657,207,is,O
2658,207,not,O
2659,207,to,O
2660,207,be,O
2661,207,missed,O
2662,208,your,O
2663,208,friends,O
2664,208,will,O
2665,208,thank,O
2666,208,you,O
2667,208,for,O
2668,208,introducing,O
2669,208,them,O
2670,208,to,O
2671,208,this,O
2672,208,gem,O
2673,209,when,O
2674,209,we,O
2675,209,stumbled,O
2676,209,on,B
2677,209,leon,I
2678,209,we,O
2679,209,thought,O
2680,209,that,O
2681,209,we,O
2682,209,had,O
2683,209,found,O
2684,209,quite,O
2685,209,the,O
2686,209,gem,O
2687,209,but,O
2688,209,we,O
2689,209,were,O
2690,209,certainly,O
2691,209,wrong,O
2692,210,the,O
2693,210,waitress,I
2694,210,moved,O
2695,210,our,O
2696,210,table,O
2697,210,practically,O
2698,210,into,O
2699,210,the,O
2700,210,bathroom,O
2701,210,and,O
2702,210,when,O
2703,210,we,O
2704,210,asked,O
2705,210,to,O
2706,210,cancel,O
2707,210,our,O
2708,210,dinner,O
2709,210,orders,O
2710,210,because,O
2711,210,we,O
2712,210,did,O
2713,210,not,O
2714,210,want,O
2715,210,to,O
2716,210,eat,O
2717,210,sitting,O
2718,210,on,O
2719,210,the,O
2720,210,toilet,O
2721,210,we,O
2722,210,were,O
2723,210,told,O
2724,210,no,O
2725,211,then,O
2726,211,to,O
2727,211,top,O
2728,211,things,O
2729,211,off,O
2730,211,she,O
2731,211,dropped,O
2732,211,used,O
2733,211,silverware,O
2734,211,on,O
2735,211,my,O
2736,211,boyfriends,O
2737,211,jacket,O
2738,211,and,O
2739,211,did,O
2740,211,not,O
2741,211,stop,O
2742,211,to,O
2743,211,apologize,O
2744,211,or,O
2745,211,clean,O
2746,211,the,O
2747,211,mess,O
2748,211,that,O
2749,211,was,O
2750,211,left,O
2751,211,on,O
2752,211,clothes,O
2753,212,such,O
2754,212,a,O
2755,212,disappointment,O
2756,213,rude,O
2757,213,service,I
2758,213,medicore,O
2759,213,food,B
2760,213,there,O
2761,213,are,O
2762,213,tons,O
2763,213,of,O
2764,213,restaurants,O
2765,213,in,O
2766,213,ny,O
2767,213,stay,O
2768,213,away,O
2769,213,from,O
2770,213,this,O
2771,213,one,O
2772,214,i,O
2773,214,had,O
2774,214,a,B
2775,214,grat,O
2776,214,time,O
2777,214,at,O
2778,214,jekyll,B
2779,214,and,I
2780,214,hyde,I
2781,215,i,O
2782,215,loved,O
2783,215,everythig,O
2784,215,about,O
2785,215,itespecially,O
2786,215,the,O
2787,215,shows,O
2788,215,and,O
2789,215,actors,O
2790,216,our,O
2791,216,server,I
2792,216,was,O
2793,216,very,O
2794,216,helpful,O
2795,216,and,O
2796,216,friendly,O
2797,217,i,O
2798,217,am,O
2799,217,bringing,O
2800,217,my,O
2801,217,whole,O
2802,217,family,O
2803,217,back,O
2804,217,next,O
2805,217,time,O
2806,218,the,O
2807,218,food,I
2808,218,was,O
2809,218,good,O
2810,218,too,O
2811,219,the,O
2812,219,tuna,I
2813,219,and,O
2814,219,wasabe,B
2815,219,potatoes,I
2816,219,are,O
2817,219,excellent,O
2818,220,the,O
2819,220,outdoor,I
2820,220,atmosphere,I
2821,220,of,O
2822,220,sitting,O
2823,220,on,O
2824,220,the,O
2825,220,sidewalk,O
2826,220,watching,O
2827,220,the,O
2828,220,world,O
2829,220,go,O
2830,220,by,O
2831,220,50,O
2832,220,feet,O
2833,220,away,O
2834,220,on,O
2835,220,6th,O
2836,220,avenue,O
2837,220,on,O
2838,220,a,B
2839,220,cool,O
2840,220,evening,O
2841,220,was,O
2842,220,wonderful,O
2843,221,inside,O
2844,221,is,O
2845,221,a,O
2846,221,little,O
2847,221,cramped,O
2848,221,but,O
2849,221,to,O
2850,221,be,O
2851,221,expected,O
2852,222,service,B
2853,222,was,O
2854,222,prompt,O
2855,222,and,O
2856,222,courteous,O
2857,223,this,O
2858,223,was,O
2859,223,a,O
2860,223,repeat,O
2861,223,visit,O
2862,223,and,O
2863,223,well,O
2864,223,definitely,O
2865,223,be,O
2866,223,back,O
2867,223,again,O
2868,224,great,O
2869,224,service,I
2870,224,great,O
2871,224,food,B
2872,225,prices,O
2873,225,are,O
2874,225,in,O
2875,225,line,O
2876,226,compared,O
2877,226,to,O
2878,226,other,O
2879,226,shabu,O
2880,226,restaurants,O
2881,226,around,O
2882,226,town,O
2883,226,this,O
2884,226,places,O
2885,226,wins,O
2886,226,handsdown,O
2887,227,but,O
2888,227,too,O
2889,227,far,O
2890,227,east,O
2891,228,i,O
2892,228,live,O
2893,228,a,O
2894,228,block,O
2895,228,away,O
2896,228,and,O
2897,228,go,O
2898,228,to,O
2899,228,patsys,O
2900,228,frequently,O
2901,229,the,O
2902,229,pizza,I
2903,229,is,O
2904,229,delicious,O
2905,229,they,O
2906,229,use,O
2907,229,fresh,B
2908,229,mozzarella,I
2909,229,instead,O
2910,229,of,O
2911,229,the,O
2912,229,cheap,O
2913,229,frozen,O
2914,229,shredded,O
2915,229,cheese,O
2916,229,common,O
2917,229,to,O
2918,229,most,O
2919,229,pizzarias,O
2920,230,two,O
2921,230,complaints,O
2922,230,their,O
2923,230,appetizer,B
2924,230,selection,I
